,mean,std,2.5q,25q,50q,75q,97.5q,mc err
a_subj(101).1ffdcfc59b83c43a,1.5075099355019874,0.07146313622809376,1.3714720214816951,1.4603029032621297,1.504598284567738,1.5530531033551889,1.6625409694925146,0.0021480910235180716
a_subj(102).1ffdcfc59b83c43a,1.7585274576974934,0.1037317290567301,1.5632656605180153,1.6863076080643777,1.7531238054026375,1.8269533088279293,1.978496875957161,0.0027910925274888033
a_subj(101).221e9f16c114b2c0,1.4121732096471715,0.07111889894900134,1.2797440699837495,1.3615980695640408,1.4086244657320188,1.4578220912482878,1.5631465672733325,0.0021698450910329764
a_subj(102).221e9f16c114b2c0,1.6342364210802052,0.10003128653601913,1.448482334519522,1.5663112649442805,1.6312387032839,1.698462309089099,1.8427627688335404,0.002519945581902453
a_subj(101).2737c4b829b3018f,1.2465313642414475,0.05545944938898221,1.1476253476421414,1.2077669594330445,1.2454158474186299,1.2824836301354836,1.3589719794838837,0.0014436517590834435
a_subj(102).2737c4b829b3018f,1.2064756470865219,0.07696039441765828,1.0586835411294873,1.1538356291636536,1.2055403583423008,1.2565435001587961,1.3669061553103625,0.002553400904787904
a_subj(101).279cd1540fc8f71f,1.590703278972551,0.07997354087545731,1.4427874719239495,1.5352476545913236,1.5862690043014616,1.643128116242421,1.758697299453755,0.002448970633488359
a_subj(102).279cd1540fc8f71f,1.7094791168130832,0.10682408922353952,1.5100135821987324,1.6364748787569048,1.7062888365945985,1.7800121021362822,1.9256119483128957,0.00272360160693473
a_subj(101).2a531595d6ab08c8,1.493130146116847,0.06559044855902119,1.3682200534261395,1.4485339858640343,1.4929637381990437,1.534807447929555,1.6303327522433677,0.0017841625932756883
a_subj(102).2a531595d6ab08c8,1.274336692488668,0.07721341178490752,1.1402181330785495,1.2194758773463508,1.268630312044054,1.3234461165739588,1.445382481917366,0.0022887344197260375
a_subj(101).2adc46a1bfc70679,1.7454733065040546,0.09167450347698129,1.56993675800646,1.6879574290636266,1.7435956267958566,1.8008786695949963,1.940417187578115,0.0030813015851896917
a_subj(102).2adc46a1bfc70679,1.6163957146573076,0.10894974831504675,1.4226391931061975,1.5417489035556131,1.6103481156437032,1.6905662490456788,1.8354623824807978,0.003930683096031882
a_subj(101).322d6276c00056e7,1.3870476368713545,0.07034451077486299,1.258098787020614,1.3388190667994946,1.3833430676309768,1.43295269070428,1.5331326927639426,0.002176872788364107
a_subj(102).322d6276c00056e7,1.3838724311707775,0.09932040493544067,1.2058617308421362,1.3094450516831815,1.3781081636513954,1.45000928321883,1.5890749537615207,0.0037826215278680096
a_subj(101).46099f8b742520b0,1.248013826414001,0.06153776258995943,1.132951529582189,1.2058554071441496,1.2459466106459427,1.288793274731908,1.3743416815398306,0.0017533179461514357
a_subj(102).46099f8b742520b0,1.3132504739808368,0.07723535819400935,1.1711838679651358,1.2587892703121457,1.3100419097354234,1.36378837577423,1.4761274052653635,0.002181013240398773
a_subj(101).49c4e664cf02d362,1.480024475328031,0.07065759987539263,1.3466788774473852,1.4313981547515557,1.4769672790430846,1.5283101140521196,1.624379335606926,0.0021251888753233356
a_subj(102).49c4e664cf02d362,1.1849100270968915,0.07359164002156637,1.0436000462329194,1.1343438144013747,1.1823470157127582,1.2337513851873991,1.3361469457667576,0.00210470621956232
a_subj(101).4a6bf10e80304920,1.7087729446492048,0.07346490939883576,1.5669241302368433,1.65983435961486,1.7070025409553953,1.7577075519910865,1.8533945415112514,0.0018598667519653938
a_subj(102).4a6bf10e80304920,1.630851263277616,0.10376842953189674,1.4287637730656007,1.5612174435605175,1.6309132573594691,1.7023924047591978,1.8381614834253144,0.0029517623002658995
a_subj(101).4dee88b397c3bbf4,1.6932179070752926,0.08187585195350217,1.5358553233069472,1.6378539195814383,1.6902514672606477,1.7483200891268493,1.8593329911768959,0.002424341056173143
a_subj(102).4dee88b397c3bbf4,1.6750332716671228,0.09776488828796255,1.4871478387108996,1.608114213234038,1.6714117226566094,1.7374315468443857,1.8831932372615736,0.0023612025724055966
a_subj(101).52abc657a668b04e,1.3184416787970965,0.06351670841146607,1.1972460506035763,1.276559021498282,1.3156979368365325,1.362596473809507,1.4514806112871654,0.0016668435214044024
a_subj(102).52abc657a668b04e,1.4100577350433032,0.07999013419901137,1.262229730660474,1.3555573055417485,1.4076190631568775,1.4656211564576858,1.5669131383077093,0.0017698448684060346
a_subj(101).5696a26f6b865ccb,1.6618547408739033,0.08304316417331413,1.5066761578192462,1.602187504945561,1.6593243149949044,1.7153927804292457,1.836007784167691,0.0024801890059217807
a_subj(102).5696a26f6b865ccb,1.6894302849290235,0.11208507096660815,1.4842143780600634,1.6118744518451167,1.6821808440448947,1.7618653817909538,1.9171437527256585,0.0028164175603634612
a_subj(101).61dce9b56e969395,1.815351568106199,0.07903715790415318,1.6669600042858084,1.7618824959198442,1.813460710793748,1.8693467230498382,1.970969936512599,0.0021716647129510673
a_subj(102).61dce9b56e969395,1.655030671091197,0.09390609410816772,1.4797089319987407,1.5902770102565031,1.649610040874192,1.7184260644397045,1.8472163345395234,0.002116790662853273
a_subj(101).6246f3d78ae6b481,1.4339177461615096,0.0679590048355159,1.304563072273002,1.387994519975225,1.4335718058738096,1.4763732479475746,1.5672886637259058,0.0020287033921197245
a_subj(102).6246f3d78ae6b481,1.6671093332166724,0.09716406689618053,1.4928976127767157,1.5988967529451512,1.6632758505786847,1.7330721863557195,1.8657792169204976,0.0026089072785366848
a_subj(101).6ac61d4f76c3add5,1.3940106867942317,0.0648044649506199,1.2747884564606387,1.3503018801749107,1.3908222551834708,1.4342931597637065,1.5316621733728524,0.0019093830723059097
